time,gpu0-0,gpu0-1,gpu0-2,gpu0-3,gpu0-4,gpu0-5,gpu0-6,gpu0-7,gpu1-0,gpu1-1,gpu1-2,gpu1-3,gpu1-4,gpu1-5,gpu1-6,gpu1-7,gpu2-0,gpu2-1,gpu2-2,gpu2-3,gpu2-4,gpu2-5,gpu2-6,gpu2-7,gpu3-0,gpu3-1,gpu3-2,gpu3-3,gpu3-4,gpu3-5,gpu3-6,gpu3-7,gpu4-0,gpu4-1,gpu4-2,gpu4-3,gpu4-4,gpu4-5,gpu4-6,gpu4-7,gpu5-0,gpu5-1,gpu5-2,gpu5-3,gpu5-4,gpu5-5,gpu5-6,gpu5-7,gpu6-0,gpu6-1,gpu6-2,gpu6-3,gpu6-4,gpu6-5,gpu6-6,gpu6-7,gpu7-0,gpu7-1,gpu7-2,gpu7-3,gpu7-4,gpu7-5,gpu7-6,gpu7-7,gpu8-0,gpu8-1,gpu8-2,gpu8-3,gpu8-4,gpu8-5,gpu8-6,gpu8-7,gpu9-0,gpu9-1,gpu9-2,gpu9-3,gpu9-4,gpu9-5,gpu9-6,gpu9-7,gpu10-0,gpu10-1,gpu10-2,gpu10-3,gpu10-4,gpu10-5,gpu10-6,gpu10-7,gpu11-0,gpu11-1,gpu11-2,gpu11-3,gpu11-4,gpu11-5,gpu11-6,gpu11-7,gpu12-0,gpu12-1,gpu12-2,gpu12-3,gpu12-4,gpu12-5,gpu12-6,gpu12-7,gpu13-0,gpu13-1,gpu13-2,gpu13-3,gpu13-4,gpu13-5,gpu13-6,gpu13-7,gpu14-0,gpu14-1,gpu14-2,gpu14-3,gpu14-4,gpu14-5,gpu14-6,gpu14-7,gpu15-0,gpu15-1,gpu15-2,gpu15-3,gpu15-4,gpu15-5,gpu15-6,gpu15-7,ce
152878,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,73,73,73,73,73,73,73,73,26,26,26,26,26,26,26,26,33,33,33,33,33,33,33,33,77,77,77,77,77,77,77,77,0.223277133
154820,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,26,26,26,26,26,26,26,26,73,73,73,73,73,73,73,73,84,84,84,84,84,84,84,84,83,83,83,83,33,33,33,33,0.225782676
155302,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,73,73,73,73,73,73,73,73,40,40,40,40,83,83,78,26,0.169000995
156264,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,26,26,26,26,26,26,26,26,73,73,73,73,73,73,73,73,0.210077166
158393,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,26,26,26,26,26,26,26,26,73,73,73,73,73,73,73,73,83,83,83,83,83,83,83,83,40,40,40,40,40,40,40,40,0.230979959
158712,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,26,26,26,26,26,26,26,26,73,73,73,73,73,73,73,73,86,86,86,86,86,86,86,86,33,33,33,33,83,83,83,83,0.230822244
160760,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,26,26,26,26,26,26,26,26,73,73,73,73,73,73,73,73,85,85,85,85,85,85,85,85,87,87,87,87,83,83,33,33,0.228989302
161000,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,26,26,26,26,26,26,26,26,73,73,73,73,73,73,73,73,40,40,40,40,40,40,40,40,88,88,77,77,33,33,87,83,0.220729189
161962,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,80,80,80,80,85,85,85,85,40,40,87,87,77,77,73,26,0.235033586
162204,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,26,26,26,26,26,26,26,26,80,80,80,80,77,77,73,33,0.21705644
162444,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,26,26,26,26,26,26,26,26,73,73,80,80,77,77,89,33,0.22262513
162917,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,73,73,73,73,73,73,73,73,89,89,89,89,89,89,89,89,86,86,86,86,85,85,85,85,77,77,90,90,80,80,40,26,0.252494658
163159,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,77,77,77,77,77,77,77,77,89,89,90,90,83,83,33,26,0.213249467
163399,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,26,26,26,26,26,26,26,26,89,89,33,33,90,91,83,86,0.193540153
164121,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,26,26,26,26,26,26,26,26,83,83,40,40,33,33,91,86,0.202642925
164363,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,26,26,26,26,26,26,26,26,86,86,86,86,33,33,91,80,0.221353586
166427,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,26,26,26,26,26,26,26,26,80,80,40,40,92,83,91,86,0.175191105
166667,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,26,26,26,26,26,26,26,26,80,80,40,40,92,83,91,86,0.212335504
167704,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,26,26,26,26,26,26,26,26,85,85,85,85,85,85,85,85,40,40,40,40,91,91,91,91,92,92,80,80,93,93,94,86,0.261811637
170590,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,26,26,26,26,26,26,26,26,95,95,95,95,95,95,95,95,92,92,92,92,92,92,92,92,94,94,93,93,86,91,83,33,0.228823267
171011,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,26,26,26,26,26,26,26,26,95,95,95,95,95,95,95,95,86,86,86,86,86,86,86,86,91,91,80,96,92,83,94,33,0.244680904
171365,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,26,26,26,26,26,26,26,26,95,95,95,95,95,95,95,95,94,94,94,94,85,85,85,85,93,93,86,97,83,96,92,33,0.252246251
174553,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,26,26,26,26,26,26,26,26,95,95,95,95,95,95,95,95,86,86,86,86,97,97,93,93,77,77,83,98,96,92,33,94,0.238869754
175039,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,26,26,26,26,26,26,26,26,95,95,95,95,95,95,95,95,93,93,93,93,85,85,85,85,77,77,96,96,91,83,92,33,0.267169888
175378,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,26,26,26,26,26,26,26,26,95,95,95,95,95,95,95,95,86,86,86,86,86,86,86,86,83,83,83,83,83,83,83,83,85,85,85,85,93,93,93,93,77,77,96,96,91,98,99,33,0.304010263
175620,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,26,26,26,26,26,26,26,26,95,95,95,95,95,95,95,95,85,85,85,85,93,93,93,93,86,86,77,77,98,83,96,33,0.243921671
175862,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,95,95,95,95,95,95,95,95,26,26,26,26,26,26,26,26,96,96,96,96,85,85,85,85,83,83,40,40,77,77,86,33,0.253153598
176104,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,26,26,26,26,26,26,26,26,86,86,92,92,96,83,95,33,0.195629815
177066,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,95,95,95,95,95,95,95,95,26,26,26,26,26,26,26,26,96,96,96,96,96,96,96,96,83,83,83,83,33,33,86,86,0.239587256
178028,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,26,26,26,26,26,26,26,26,95,95,95,95,95,95,95,95,40,40,40,40,40,40,40,40,33,33,33,33,83,83,83,83,0.238255843
181390,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,95,95,95,95,95,95,95,95,83,83,83,83,40,40,26,26,0.204721912
193392,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,33,33,33,33,33,33,33,33,26,26,26,26,83,83,83,83,0.1970406
226754,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,26,26,26,26,26,26,26,26,83,83,83,83,83,83,83,83,0.198890585
242356,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,26,26,26,26,26,26,26,26,,,,,,,,,0.158491231
256518,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,26,26,26,26,26,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,0.132807497
305720,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,26,26,26,26,26,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,0.09852228
373882,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084194233
391644,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039160091
656366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
